id,title,original_title,overview,genres,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,keywords,cast,crew,combined_features
26694,Big River Man,Big River Man,"Follows Martin Strel as he attempts to cover 3,375 miles of the Amazon River in what is being billed as the world's longest swim.",Unknown,2009-01-15,7.8,6.0,0.309604,100.0,0,0.0,,,,big river man follows martin strel as he attempts to cover 3 375 miles of the amazon river in what is being billed as the world s longest swim  unknown
8929,Johnny Mad Dog,Johnny Mad Dog,A cast of unknown performers are used in this drama about child soldiers fighting a war in an unnamed African country.,Unknown,2008-05-20,6.8,24.0,3.534935,97.0,0,0.0,,,,johnny mad dog a cast of unknown performers are used in this drama about child soldiers fighting a war in an unnamed african country  unknown
7346,Sparrow,文雀,"Kei (Simon Yam) is the experienced leader of a team of pickpockets — also known as ""Sparrows"" in HK slang. He enjoys a carefree lifestyle taking photos. One day a dashing beauty, Chun-Lei (Kelly Lin), suddenly appears in Kei's viewfinder. Kei is mesmerized. But behind Chun-Lei's attractive facade lies a mysterious past and a mission to set herself free.",Unknown,2008-06-04,6.4,22.0,1.417527,87.0,0,0.0,,,,sparrow kei  simon yam  is the experienced leader of a team of pickpockets   also known as  sparrows  in hk slang  he enjoys a carefree lifestyle taking photos  one day a dashing beauty  chun lei  kelly lin   suddenly appears in kei s viewfinder  kei is mesmerized  but behind chun lei s attractive facade lies a mysterious past and a mission to set herself free  unknown
5850,Times and Winds,Beş Vakit,"In a small, poor village leaning over high rocky mountains, the villagers are simple and diligent people who struggle to cope with a harsh nature. They earn their living off the earth and a few animals they feed. Fathers always prefer one of their sons. Mothers command their daughters ruthlessly. Ömer, the son of the imam, wishes hopelessly for the death of his father. When he understands that wishful thinking does not have any concrete results, he begins to search for childish ways to kill his father. Yakup is in love with his teacher, and one day after seeing his father spying on the teacher he dreams too, like Ömer, of killing his father. Yıldız studies and tries to manage the household chores imposed by her mother. She learns with irritation about the secrets of the relationship between men and women.",Unknown,2006-09-29,7.8,13.0,1.442059,111.0,0,0.0,,,,times and winds in a small  poor village leaning over high rocky mountains  the villagers are simple and diligent people who struggle to cope with a harsh nature  they earn their living off the earth and a few animals they feed  fathers always prefer one of their sons  mothers command their daughters ruthlessly   mer  the son of the imam  wishes hopelessly for the death of his father  when he understands that wishful thinking does not have any concrete results  he begins to search for childish ways to kill his father  yakup is in love with his teacher  and one day after seeing his father spying on the teacher he dreams too  like  mer  of killing his father  y ld z studies and tries to manage the household chores imposed by her mother  she learns with irritation about the secrets of the relationship between men and women  unknown
26587,Dread,Dread,Three college students set out to document what other people dread most.,Unknown,2009-07-14,5.6,71.0,5.967679,108.0,0,0.0,,,,dread three college students set out to document what other people dread most  unknown
80844,The Other Side of Midnight,The Other Side of Midnight,"When French beauty Noelle Page falls in love with American pilot Larry Douglas, she believes he'll marry her. Instead, he returns to the U.S and marries the sweet but naive Catherine. Even though Noelle has found a new lover, an affluent Greek named Constantin, and has started a great career as an actress, she vows revenge on her onetime lover. But once her plan is in motion, she and Larry fall in love and plot Catherine's death.",Unknown,1977-06-08,5.6,5.0,0.517164,165.0,0,0.0,,,,the other side of midnight when french beauty noelle page falls in love with american pilot larry douglas  she believes he ll marry her  instead  he returns to the u s and marries the sweet but naive catherine  even though noelle has found a new lover  an affluent greek named constantin  and has started a great career as an actress  she vows revenge on her onetime lover  but once her plan is in motion  she and larry fall in love and plot catherine s death  unknown
1785,May Fools,Milou en Mai,"An eccentric family is re-united during the 1968 general strike in France, after the death of the grandmother.",Unknown,1990-01-24,6.4,17.0,2.321564,107.0,0,0.0,,,,may fools an eccentric family is re united during the 1968 general strike in france  after the death of the grandmother  unknown
25868,Aladin,Aladin,"Based in the municipality of Khwaish, abused by his classmates, Aladin Chatterjee, who was orphaned when his parents, Arun and Riya, died in an accident in Siachen Valley, lived with his paternal grandfather until the later's passing. Now alone, grown up, studying in Khwaish University, and still being abused by fellow-college mates, he finds himself smitten by the lovely US Exchange Student, Jasmine. Unable to express his feelings for her, he rubs a lamp that was gifted to him on his birthday, which summons a genie named Genius. He gets 3 wishes, but wastes 2 of them, but on the 3rd one he insists that Genius assist him to win Jasmine's heart without any magical tricks. Hilarious chaos result when everything seems to fail while an immortal and deadly entity, Ringmaster, and his hordes, prepares to confront Genius and Aladin so that he can acquire more magical powers with the help of the lamp on the day of the sighting of a rare comet and the truth behind the death of Aladin's parents.",Unknown,2009-10-29,5.9,9.0,1.901261,132.0,0,0.0,,,,aladin based in the municipality of khwaish  abused by his classmates  aladin chatterjee  who was orphaned when his parents  arun and riya  died in an accident in siachen valley  lived with his paternal grandfather until the later s passing  now alone  grown up  studying in khwaish university  and still being abused by fellow college mates  he finds himself smitten by the lovely us exchange student  jasmine  unable to express his feelings for her  he rubs a lamp that was gifted to him on his birthday  which summons a genie named genius  he gets 3 wishes  but wastes 2 of them  but on the 3rd one he insists that genius assist him to win jasmine s heart without any magical tricks  hilarious chaos result when everything seems to fail while an immortal and deadly entity  ringmaster  and his hordes  prepares to confront genius and aladin so that he can acquire more magical powers with the help of the lamp on the day of the sighting of a rare comet and the truth behind the death of aladin s parents  unknown
40819,Best Worst Movie,Best Worst Movie,"A look at the making of the film Troll 2 (1990) and its journey from being crowned the ""worst film of all time"" to a cherished cult classic.",Unknown,2009-01-01,7.4,49.0,0.98166,93.0,0,0.0,,,,best worst movie a look at the making of the film troll 2  1990  and its journey from being crowned the  worst film of all time  to a cherished cult classic  unknown
4676,Grande école,Grande école,"Paul and Agnes have been going out for quite a while and Agnes is shocked to learn that he'd rather live with two roommates on campus than move in with her. As soon as he meets one of his roommates, Louis-Anault, Paul's behavior changes - he is attracted to Louis without realizing so himself. Agnes, on the other hand, gets quite jealous and offers a bet: Whoever gets to have Louis-Anault first, wins... If she does, Paul will no longer explore his homosexual desires, if he does - she'll walk away. Meanwhile, Paul meets Mecir, a young Arab worker, who shows him there's more to life than elite colleges...",Unknown,2004-02-04,6.0,12.0,0.717425,110.0,0,0.0,,,,grande  cole paul and agnes have been going out for quite a while and agnes is shocked to learn that he d rather live with two roommates on campus than move in with her  as soon as he meets one of his roommates  louis anault  paul s behavior changes   he is attracted to louis without realizing so himself  agnes  on the other hand  gets quite jealous and offers a bet  whoever gets to have louis anault first  wins    if she does  paul will no longer explore his homosexual desires  if he does   she ll walk away  meanwhile  paul meets mecir  a young arab worker  who shows him there s more to life than elite colleges    unknown
3037,Yella,Yella,A near-death experience causes a woman to relive someone else's final moments.,Unknown,2007-02-14,6.0,16.0,7.322719,89.0,3000000,0.0,,,,yella a near death experience causes a woman to relive someone else s final moments  unknown
2363,Les Cousins,Les Cousins,"Charles is a young provincial coming up to Paris to study law. He shares his cousin Paul's flat. Paul is a kind of decadent boy, a disillusioned pleasure-seeker, always dragging along with other idles, while Charles is a plodding, naive and honest man. He fell in love with Florence, one of Paul's acquaintances. But how will Paul react to that attempt to build a real love relationship ? One of the major New Wave films.",Unknown,1959-03-11,6.6,16.0,2.605844,112.0,0,0.0,,,,les cousins charles is a young provincial coming up to paris to study law  he shares his cousin paul s flat  paul is a kind of decadent boy  a disillusioned pleasure seeker  always dragging along with other idles  while charles is a plodding  naive and honest man  he fell in love with florence  one of paul s acquaintances  but how will paul react to that attempt to build a real love relationship   one of the major new wave films  unknown
1896,Salvador (Puig Antich),Salvador (Puig Antich),No overview found.,Unknown,2006-05-23,6.5,18.0,1.774804,137.0,0,0.0,,,,salvador  puig antich  no overview found  unknown
27022,The Sorcerer's Apprentice,The Sorcerer's Apprentice,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",Unknown,2010-07-13,5.9,1526.0,12.533525,109.0,150000000,215283742.0,,,,the sorcerer s apprentice balthazar blake is a master sorcerer in modern day manhattan trying to defend the city from his arch nemesis  maxim horvath  balthazar can t do it alone  so he recruits dave stutler  a seemingly average guy who demonstrates hidden potential  as his reluctant prot g   the sorcerer gives his unwilling accomplice a crash course in the art and science of magic  and together  these unlikely partners work to stop the forces of darkness  unknown
32395,The Greatest,The Greatest,"Teenagers Rose and Bennett were in love, and then a car crash claimed Bennett's life. He left behind a grieving mother, father and younger brother, and Rose was left all alone. She has no family to turn to for support, so when she finds out she's pregnant, she winds up at the Brewer's door. She needs their help, and although they can't quite admit it, they each need her so they can begin to heal.",Unknown,2009-01-17,6.2,36.0,7.588652,99.0,6000000,0.0,,,,the greatest teenagers rose and bennett were in love  and then a car crash claimed bennett s life  he left behind a grieving mother  father and younger brother  and rose was left all alone  she has no family to turn to for support  so when she finds out she s pregnant  she winds up at the brewer s door  she needs their help  and although they can t quite admit it  they each need her so they can begin to heal  unknown
72356,Sade,Sade,A man prepares himself to be transferred to a detention center and rest home where he will relive one more time the highlights of his youth.,Unknown,2000-08-23,6.2,8.0,1.254068,100.0,0,0.0,,,,sade a man prepares himself to be transferred to a detention center and rest home where he will relive one more time the highlights of his youth  unknown
26350,Perestroika,Perestroika,"Top astrophysicist Sasha Greenberg has spent the past 17 years working in the United States. An invitation to speak at a Congress on Cosmology in his native Moscow brings him home for the first time to confront colleagues, and unanswered personal questions. As Russia undergoes perestroika, public and private lives are radically re-assessed and Sasha sees the social and sexual upheavals as a crisis",Unknown,2009-03-20,3.0,2.0,0.974475,97.0,0,0.0,,,,perestroika top astrophysicist sasha greenberg has spent the past 17 years working in the united states  an invitation to speak at a congress on cosmology in his native moscow brings him home for the first time to confront colleagues  and unanswered personal questions  as russia undergoes perestroika  public and private lives are radically re assessed and sasha sees the social and sexual upheavals as a crisis unknown
91470,Mammy,Mammy,"Mammy features Al Jolson as the star of a travelling minstrel show, appearing in a small Southern town. Jolson falls in love with an actress in the troupe (Lois Moran), but she loves another. One of Jolson's fellow minstrels (Lowell Sherman) is shot backstage, and it is assumed thanks to several plot convolutions that Jolson is guilty of the deed.",Unknown,1930-03-26,0.0,1.0,0.108898,84.0,0,0.0,,,,mammy mammy features al jolson as the star of a travelling minstrel show  appearing in a small southern town  jolson falls in love with an actress in the troupe  lois moran   but she loves another  one of jolson s fellow minstrels  lowell sherman  is shot backstage  and it is assumed thanks to several plot convolutions that jolson is guilty of the deed  unknown
1920,Crime of Passion,Crime of Passion,Kathy leaves the newspaper business to marry homicide detective Bill but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path.,Unknown,1957-01-09,6.4,10.0,7.227515,83.0,0,0.0,,,,crime of passion kathy leaves the newspaper business to marry homicide detective bill but is frustrated by his lack of ambition and the banality of life in the suburbs  her drive to advance bill s career soon takes her down a dangerous path  unknown
39768,Beware of the Car!,Берегись автомобиля,"An insurance agent who moonlights as a carthief steals cars various crooks and never from the common people. He sells the stolen cars and gives the money to charity. His best friend, a cop, is assigned to bring in this modern robin hood.",Unknown,1966-01-01,7.2,24.0,1.449833,94.0,0,0.0,,,,beware of the car  an insurance agent who moonlights as a carthief steals cars various crooks and never from the common people  he sells the stolen cars and gives the money to charity  his best friend  a cop  is assigned to bring in this modern robin hood  unknown
1863,Sunflower,I girasoli,"At the end of World War II, Giovanna, a war bride living near Milan refuses to accept that her husband, Antonio, missing on the Russian front, is dead. There's a flashback to their brief courtship near her hometown of Naples, his 12-day leave to marry her, ruses to keep from deployment, and the ultimate farewell. Some years after the war, still with no word from Antonio, Giovanna goes to Russia to find him, starting in the town near the winter battle when he disappeared. Armed with his photograph, what will she find?",Unknown,1970-03-14,7.6,28.0,2.499612,109.0,0,0.0,,,,sunflower at the end of world war ii  giovanna  a war bride living near milan refuses to accept that her husband  antonio  missing on the russian front  is dead  there s a flashback to their brief courtship near her hometown of naples  his 12 day leave to marry her  ruses to keep from deployment  and the ultimate farewell  some years after the war  still with no word from antonio  giovanna goes to russia to find him  starting in the town near the winter battle when he disappeared  armed with his photograph  what will she find  unknown
5899,The Northerners,De Noorderlingen,Life in a new neighborhood can't be stranger than in this movie.,Unknown,1992-04-17,7.0,12.0,0.91237,108.0,0,0.0,,,,the northerners life in a new neighborhood can t be stranger than in this movie  unknown
39414,Paper Man,Paper Man,"A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.",Unknown,2009-06-15,6.0,91.0,6.072397,110.0,0,0.0,,,,paper man a coming of middle age comedy that chronicles the unlikely friendship between failed author richard dunne and a long island teen who teaches him a thing or two about growing up  all under the disapproving eye of his long suffering wife and his imaginary superhero friend  unknown
3476,That Most Important Thing: Love,L'important c'est d'aimer,"Servais Mont, a photographer, meets Nadine Chevalier who earns her money starring in cheap soft-core movies. Trying to help her, he borrows the money from the loan sharks to finance the theatrical production of 'Richard III' and gives Nadine a part.",Unknown,1975-02-12,7.5,19.0,1.268137,109.0,0,0.0,,,,that most important thing  love servais mont  a photographer  meets nadine chevalier who earns her money starring in cheap soft core movies  trying to help her  he borrows the money from the loan sharks to finance the theatrical production of  richard iii  and gives nadine a part  unknown
8070,The Green Room,La Chambre verte,"Based on the Henry James short story ""The Altar of the Dead"", in which a man becomes obsessed with the many dead people in his life and builds a memorial to honor them. This film is also based on other short story by Henry James, ""The Beast of the Jungle"". It would be the last film Truffaut would act in.",Unknown,1978-04-05,6.5,14.0,0.544128,94.0,0,0.0,,,,the green room based on the henry james short story  the altar of the dead   in which a man becomes obsessed with the many dead people in his life and builds a memorial to honor them  this film is also based on other short story by henry james   the beast of the jungle   it would be the last film truffaut would act in  unknown
1914,FC Venus,FC Venus,No overview found.,Unknown,2006-04-26,5.6,10.0,1.564913,95.0,0,0.0,,,,fc venus no overview found  unknown
91873,Giliap,Giliap,"In a minor town the morose manager is primarily responsible for the bad atmosphere of a restaurant. But central for the plot are three persons: a male waiter who is never named (here called W), the female waiter Anna, and ""the count"", a self-invented nickname by a man cleaning plates. The count is skilled in making others do what he wants. Half a dozen of the personnel assist in a poorly planned and failed attempt to liberate a man whom the police move from one arrest to another. The event involves stealing a motorcycle and threatening policemen with a gun. Anna strongly tries to make contact with W. Finally it turns out that she need his help to break her sexual relation to the count, a relation that from her part is not motivated by positive feelings. W rejects her attempts. And then Anna has suddenly gone. She has got a pleasant job in another town. And then W's feelings awaken.",Unknown,1975-11-16,5.9,7.0,0.004425,140.0,0,0.0,,,,giliap in a minor town the morose manager is primarily responsible for the bad atmosphere of a restaurant  but central for the plot are three persons  a male waiter who is never named  here called w   the female waiter anna  and  the count   a self invented nickname by a man cleaning plates  the count is skilled in making others do what he wants  half a dozen of the personnel assist in a poorly planned and failed attempt to liberate a man whom the police move from one arrest to another  the event involves stealing a motorcycle and threatening policemen with a gun  anna strongly tries to make contact with w  finally it turns out that she need his help to break her sexual relation to the count  a relation that from her part is not motivated by positive feelings  w rejects her attempts  and then anna has suddenly gone  she has got a pleasant job in another town  and then w s feelings awaken  unknown
30846,Burrowing,Man tänker sitt,An eleven-year-old boy observes his neighborhood as its surface orderliness rots away.,Unknown,2009-02-07,4.5,2.0,0.105414,76.0,0,0.0,,,,burrowing an eleven year old boy observes his neighborhood as its surface orderliness rots away  unknown
50641,The End of Poverty?,The End of Poverty?,"The End of Poverty? asks if the true causes of poverty today stem from a deliberate orchestration since colonial times which has evolved into our modern system whereby wealthy nations exploit the poor. People living and fighting against poverty answer condemning colonialism and its consequences; land grab, exploitation of natural resources, debt, free markets, demand for corporate profits and the evolution of an economic system in in which 25% of the world's population consumes 85% of its wealth. Featuring Nobel Prize winner Amartya Sen and Joseph Stiglitz, authors/activist Susan George, Eric Toussaint, Bolivian Vice President Alvaro Garcia Linera and more.",Unknown,2008-05-19,0.0,0.0,0.075176,106.0,1000000,57.0,,,,the end of poverty  the end of poverty  asks if the true causes of poverty today stem from a deliberate orchestration since colonial times which has evolved into our modern system whereby wealthy nations exploit the poor  people living and fighting against poverty answer condemning colonialism and its consequences  land grab  exploitation of natural resources  debt  free markets  demand for corporate profits and the evolution of an economic system in in which 25  of the world s population consumes 85  of its wealth  featuring nobel prize winner amartya sen and joseph stiglitz  authors activist susan george  eric toussaint  bolivian vice president alvaro garcia linera and more  unknown
31549,Blood River,Blood River,"A psychological thriller following a successful young married couple on their way to visit family. After a blowout on a desolate stretch of highway in Nevada, they head to the next town only to discover it long abandoned. Here they meet a mysterious stranger who seems to know decidedly more than he is sharing.",Unknown,2009-01-01,5.1,10.0,0.739832,104.0,0,0.0,,,,blood river a psychological thriller following a successful young married couple on their way to visit family  after a blowout on a desolate stretch of highway in nevada  they head to the next town only to discover it long abandoned  here they meet a mysterious stranger who seems to know decidedly more than he is sharing  unknown
55063,Still Bill,Still Bill,"STILL BILL is an intimate portrait of soul legend Bill Withers, best known for his classics “Ain’t No Sunshine,” “Lean On Me,” “Lovely Day,” “Grandma’s Hands,” and “Just the Two of Us.” With his soulful delivery and warm, heartfelt sincerity, Withers has written the songs that have – and always will – resonate deeply within the fabric of our times. Filmmakers Damani Baker and Alex Vlack follow Withers and offer a unique and rare look inside the world of this fascinating man. Through concert footage, journeys to his birthplace, interviews with music legends, his family and closest friends, STILL BILL presents the story of an artist who has written some of the most beloved songs in our time and who truly understands the heart and soul of a man.",Unknown,2010-01-27,7.0,1.0,0.589117,78.0,0,0.0,,,,still bill still bill is an intimate portrait of soul legend bill withers  best known for his classics  ain t no sunshine    lean on me    lovely day    grandma s hands   and  just the two of us   with his soulful delivery and warm  heartfelt sincerity  withers has written the songs that have   and always will   resonate deeply within the fabric of our times  filmmakers damani baker and alex vlack follow withers and offer a unique and rare look inside the world of this fascinating man  through concert footage  journeys to his birthplace  interviews with music legends  his family and closest friends  still bill presents the story of an artist who has written some of the most beloved songs in our time and who truly understands the heart and soul of a man  unknown
110748,History of Postwar Japan as Told by a Bar Hostess,Nippon Sengoshi - Madamu onboro no Seikatsu,A documentary film showcasing life in postwar Japan as seen through the eyes of a bar hostess.,Unknown,1970-01-01,6.3,3.0,0.15638,105.0,0,0.0,,,,history of postwar japan as told by a bar hostess a documentary film showcasing life in postwar japan as seen through the eyes of a bar hostess  unknown
94959,"Edward, My Son","Edward, My Son","Following the death of his only son, a ruthless businessman reflects on his life, his unhappy marriage and his questionable parenting skills. Released in 1949, starring Spencer Tracy and Deborah Kerr.",Unknown,1949-06-02,6.2,3.0,0.108153,112.0,0,0.0,,,,edward  my son following the death of his only son  a ruthless businessman reflects on his life  his unhappy marriage and his questionable parenting skills  released in 1949  starring spencer tracy and deborah kerr  unknown
2754,Abel,Abel,"An extremely weird comedy about the life of 31- year-old Abel, who has never left home. After failing with doctors and psychiatrists, Abel's father Victor brings home Christine, a friend, in an attempt to teach Abel basic social skills. After that trouble starts and Abel is thrown out into the street.",Unknown,1986-02-27,6.7,11.0,2.385264,100.0,0,0.0,,,,abel an extremely weird comedy about the life of 31  year old abel  who has never left home  after failing with doctors and psychiatrists  abel s father victor brings home christine  a friend  in an attempt to teach abel basic social skills  after that trouble starts and abel is thrown out into the street  unknown
27441,Countdown,Countdown,A scientist (James Caan) replaces a military officer (Robert Duvall) as an astronaut on a space-race moonshot.,Unknown,1968-02-01,2.9,4.0,2.105604,101.0,0,0.0,,,,countdown a scientist  james caan  replaces a military officer  robert duvall  as an astronaut on a space race moonshot  unknown
4706,The Lady Vanishes,The Lady Vanishes,"Remake of Alfred Hitchcock's 1938 classic. On the eve of the Second World War, a train carrying an assortment of passengers, pulls out of a small town in Bavaria. When one of the passengers, a kindly old lady, mysteriously disappears the other passengers are led into confrontation with the Nazis and a desperate race for freedom.",Unknown,1979-04-30,6.4,13.0,1.146957,97.0,0,0.0,,,,the lady vanishes remake of alfred hitchcock s 1938 classic  on the eve of the second world war  a train carrying an assortment of passengers  pulls out of a small town in bavaria  when one of the passengers  a kindly old lady  mysteriously disappears the other passengers are led into confrontation with the nazis and a desperate race for freedom  unknown
75341,Budrus,Budrus,"Follows a Palestinian leader who unites Fatah, Hamas and Israelis in an unarmed movement to save his village from destruction. Success eludes them until his 15-year-old daughter jumps into the fray.",Unknown,2010-10-08,0.0,0.0,0.00831,70.0,0,0.0,,,,budrus follows a palestinian leader who unites fatah  hamas and israelis in an unarmed movement to save his village from destruction  success eludes them until his 15 year old daughter jumps into the fray  unknown
4921,Vivere,Vivere,No overview found.,Unknown,2007-04-26,5.0,1.0,0.068606,102.0,0,0.0,,,,vivere no overview found  unknown
6793,The Haunted Castle,Schloß Vogeloed,"The sinister Count Oetsch scandalizes the aristocratic social gathering at Castle Vogelod as he announces his intention to ""crash"" the festivities. Baroness Safferstätt is expected shortly, and the guests are well-aware of the rumors that Count Oetsch murdered the baroness' late husband. Oetsch refuses to leave, vowing that he will reveal the identity of the real killer. Before the weekend is through, the Count and Baroness will reveal secrets too shocking to be believed!",Unknown,1921-04-07,6.2,6.0,0.768064,81.0,0,0.0,,,,the haunted castle the sinister count oetsch scandalizes the aristocratic social gathering at castle vogelod as he announces his intention to  crash  the festivities  baroness safferst tt is expected shortly  and the guests are well aware of the rumors that count oetsch murdered the baroness  late husband  oetsch refuses to leave  vowing that he will reveal the identity of the real killer  before the weekend is through  the count and baroness will reveal secrets too shocking to be believed  unknown
35957,Dial 1119,Dial 1119,A killer holds the customers at a bar hostage.,Unknown,1950-11-03,3.0,3.0,0.440097,75.0,0,0.0,,,,dial 1119 a killer holds the customers at a bar hostage  unknown
3007,Woman in the Moon,Frau im Mond,"A scientist discovers that there's gold on the moon, he builds a rocket to fly there, but there's too much rivalry among the crew to have a sucessful expedition.",Unknown,1929-10-14,6.7,16.0,1.235633,170.0,0,0.0,,,,woman in the moon a scientist discovers that there s gold on the moon  he builds a rocket to fly there  but there s too much rivalry among the crew to have a sucessful expedition  unknown
1673,Comanche Station,Comanche Station,"A man saves a woman who had been kidnapped by Comanches, then struggles to get both of them home alive.",Unknown,1960-03-01,6.2,24.0,3.65779,73.0,0,0.0,,,,comanche station a man saves a woman who had been kidnapped by comanches  then struggles to get both of them home alive  unknown
134569,The House,Jib,"The Korean Academy of Film Arts has produced an animation for 3 consecutive years through a collaborative project. Considering the severe reality of Korean animation in that it lacks an industrial infrastructure, ""The House"" demonstrates the possibilities of Korean animation and the efficiency of collective production. While comparing apartments in the downtown core to the shabby environment of a marginalized district, ""The House"" portrays the collapse of the spirits dwelling at the house. As such the adventure of Ga-young and the spirits in the house becomes a criticism of modern society: enlightenment via animation. Although this animation may not have the most delicate or original style, the 5 animators that worked on this film unleashed their imaginations, ultimately showcasing the power of a collective process and a pleasure of the collective imagination.",Unknown,2011-03-17,7.1,4.0,0.27606,72.0,0,0.0,,,,the house the korean academy of film arts has produced an animation for 3 consecutive years through a collaborative project  considering the severe reality of korean animation in that it lacks an industrial infrastructure   the house  demonstrates the possibilities of korean animation and the efficiency of collective production  while comparing apartments in the downtown core to the shabby environment of a marginalized district   the house  portrays the collapse of the spirits dwelling at the house  as such the adventure of ga young and the spirits in the house becomes a criticism of modern society  enlightenment via animation  although this animation may not have the most delicate or original style  the 5 animators that worked on this film unleashed their imaginations  ultimately showcasing the power of a collective process and a pleasure of the collective imagination  unknown
26663,The Man I Love,The Man I Love,"Tough torch singer Petey Brown, visiting her family, finds a nest of troubles: her sister, brother, and the neighbor's wife are involved in various ways with shady nightclub owner Nicky Toresca. Sexy Petey has what it takes to handle Nicky, but then she meets San Thomas, formerly great jazz pianist now on the skids, and falls for him hard.",Unknown,1947-01-11,6.0,2.0,0.406541,96.0,0,0.0,,,,the man i love tough torch singer petey brown  visiting her family  finds a nest of troubles  her sister  brother  and the neighbor s wife are involved in various ways with shady nightclub owner nicky toresca  sexy petey has what it takes to handle nicky  but then she meets san thomas  formerly great jazz pianist now on the skids  and falls for him hard  unknown
80572,Intruder in the Dust,Intruder in the Dust,"Rural Mississippi in the 1940s: Lucas Beauchamp, a local black man with a reputation of not kowtowing to whites, is found standing over the body of a dead white man, holding a pistol that has recently been fired. Quickly arrested for murder and jailed, Beauchamp insists he's innocent and asks the town's most prominent lawyer, Gavin Stevens, to defend him, but Stevens refuses. When a local boy whom Beauchamp has helped in the past and who believes him to be innocent hears talk of a mob taking Beauchamp out of jail and lynching him, he pleads with Stevens to defend Beauchamp at trial and prove his innocence.",Unknown,1949-11-22,7.8,4.0,2.038165,87.0,0,0.0,,,,intruder in the dust rural mississippi in the 1940s  lucas beauchamp  a local black man with a reputation of not kowtowing to whites  is found standing over the body of a dead white man  holding a pistol that has recently been fired  quickly arrested for murder and jailed  beauchamp insists he s innocent and asks the town s most prominent lawyer  gavin stevens  to defend him  but stevens refuses  when a local boy whom beauchamp has helped in the past and who believes him to be innocent hears talk of a mob taking beauchamp out of jail and lynching him  he pleads with stevens to defend beauchamp at trial and prove his innocence  unknown
32234,Doppelganger,ドッペルゲンガー,Hayasaki is an inventor working on an Artificial Body. It is not going well and he is stressed out and on the verge of being fired from the research division of his company. His doppelgänger appears to help him out of the rut he has created for himself.,Unknown,2003-09-27,7.4,13.0,0.542608,107.0,0,0.0,,,,doppelganger hayasaki is an inventor working on an artificial body  it is not going well and he is stressed out and on the verge of being fired from the research division of his company  his doppelg nger appears to help him out of the rut he has created for himself  unknown
5562,Le Beau Serge,Le beau Serge,"Francois (Jean-Claude Brialy) returns to his village after a long absence. He finds his friend Serge (Gérard Blain) who has married Yvonne, and has developed an alcohol problem after the death of their stillborn child. Serge has become an angry, bitter figure not unlike the roles of James Dean, refusing to face reality and adulthood and Francois must help him.",Unknown,1958-06-06,6.9,13.0,1.569349,98.0,0,0.0,,,,le beau serge francois  jean claude brialy  returns to his village after a long absence  he finds his friend serge  g rard blain  who has married yvonne  and has developed an alcohol problem after the death of their stillborn child  serge has become an angry  bitter figure not unlike the roles of james dean  refusing to face reality and adulthood and francois must help him  unknown
43919,Hatchet II,Hatchet II,"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",Unknown,2010-08-26,5.6,91.0,12.525758,89.0,2500000,52604.0,,,,hatchet ii picking up right where the original ended  marybeth escapes the clutches of the deformed  swamp dwelling iconic killer victor crowley  after learning the truth about her family s connection to the hatchet wielding madman  marybeth returns to the louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher  unknown
43930,"Tomorrow, When the War Began","Tomorrow, When the War Began","Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy.",Unknown,2010-08-08,6.2,195.0,4.983475,103.0,27000000,16504936.0,,,,tomorrow  when the war began ellie linton  a teen from an australian coastal town  leads her friends on an excursion to a camp deep in the woods  dubbed  hell   upon their return  the youths find that their town has been overrun by an enemy army  and their friends and family have been imprisoned  when the hostile invaders become alerted to their presence  ellie and her friends band together to escape    and strike back against    this mysterious enemy  unknown
